year,data_set,sample_id,sequence_number,location,sublocation,station,station_type,start_date,start_time,stratum,stratum_volume,sample_type,sample_top_depth,sample_bottom_depth,taxon,old_cell_volume,cell_volume,correction_factor,count_1,count_2,cell_length,cell_width,field_reference,cells_per_liter,biomass,collection_authority,collection_method,analyst
1979,P01,90,23,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P4397,150,150,39683,2,2,,,79PF0090,79366,11.9049,144,TIP,144
1979,P01,90,24,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P4413,300,382,39683,4,3,9,9,79PF0090,138890.5,53.05617,144,TIP,144
1979,P01,90,25,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P4418,300,154,39683,10,12,6.5,6.5,79PF0090,436513,67.223,144,TIP,144
1979,P01,90,26,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P5513,2000,882,1000,4,4,72,6.7,79PF0090,4000,3.528,144,TIP,144
1979,P01,90,27,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P5514,1000,1206,1000,1,4,18,16,79PF0090,2500,3.015,144,TIP,144
1979,P01,90,28,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P5518,200,80,1000,1,1,76.7,2,79PF0090,1000,0.08,144,TIP,144
1979,P01,90,29,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P6558,1000,919,1000,69,73,21.5,11,79PF0090,71000,65.249,144,TIP,144
1979,P01,90,30,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P6561,4500,4500,1000,4,4,,,79PF0090,4000,18,144,TIP,144
1979,P01,90,31,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P7628,10000,10000,1000,1,0,,,79PF0090,500,5,144,TIP,144
1979,P01,90,32,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P7632,30000,19831,1000,0,1,33.5,33.5,79PF0090,500,9.9155,144,TIP,144
1979,P01,90,33,227,LA,CB,FBS,1979-05-16,,EPI,127708,IND,0,3.5,P7638,1000,2649,1000,3,4,20,15.7,79PF0090,3500,9.2715,144,TIP,144
1998,P01,90,1,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P7638,,4189,1000,4,,20,20,98K6829,4000,16.756,144,TIP,144
1998,P01,90,2,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P3305,,2036,1000,1,,18,18,98K6829,1000,2.036,144,TIP,144
1998,P01,90,3,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P6558,,1206,1000,119,,24,12,98K6829,119000,143.514,144,TIP,144
1998,P01,90,4,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P6565,,1779,1000,46,,26,14,98K6829,46000,81.834,144,TIP,144
1998,P01,90,5,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2146,,11,39683,20,,4,4,98K6829,793660,8.73026,144,TIP,144
1998,P01,90,6,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2115,,11,39683,4,,4,4,98K6829,158732,1.74605,144,TIP,144
1998,P01,90,7,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2126,,50,39683,1,,6,4,98K6829,39683,1.98415,144,TIP,144
1998,P01,90,8,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P4351,,14,39683,13,,3,3,98K6829,515879,7.22231,144,TIP,144
1998,P01,90,9,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P1059,,247,39683,7,,140,1.5,98K6829,277781,68.61191,144,TIP,144
1998,P01,90,10,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P1074,,50,39683,1520,,6,4,98K6829,60318160,3015.908,144,TIP,144
1998,P01,90,11,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P1072,,113,39683,40,,6,6,98K6829,1587320,179.36716,144,TIP,144
1998,P01,90,12,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P6557,,357,39683,1,,16,8,98K6829,39683,14.16683,144,TIP,144
1998,P01,90,13,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P6554,,50,39683,1,,9,4,98K6829,39683,1.98415,144,TIP,144
1998,P01,90,14,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2141,,19,39683,11,,22,1.5,98K6829,436513,8.29375,144,TIP,144
1998,P01,90,15,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P4413,,697,39683,2,,11,11,98K6829,79366,55.3181,144,TIP,144
1998,P01,90,16,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P4355,,65,39683,25,,5,5,98K6829,992075,64.48488,144,TIP,144
1998,P01,90,17,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2121,,67,39683,19,,8,4,98K6829,753977,50.51646,144,TIP,144
1998,P01,90,18,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2137,,14,39683,49,,3,3,98K6829,1944467,27.22254,144,TIP,144
1998,P01,90,19,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2105,,524,39683,8,,10,10,98K6829,317464,166.35114,144,TIP,144
1998,P01,90,20,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2199,,38,39683,157,,6,6,98K6829,6230231,236.74878,144,TIP,144
1998,P01,90,21,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P5550,,94,39683,73,,40,3,98K6829,2896859,272.30475,144,TIP,144
1998,P01,90,22,227,LA,CB,FBS,1998-08-26,,EPI,83053,IND,0,2,P2157,,16,39683,956,,10,2,98K6829,37936948,606.99117,144,TIP,144
1998,P01,91,1,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P3306,,5445,1000,22,,26,20,98K6836,22000,119.79,144,TIP,144
1998,P01,91,2,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P3305,,2036,1000,5,,18,18,98K6836,5000,10.18,144,TIP,144
1998,P01,91,3,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2193,,626,1000,2,,16,14,98K6836,2000,1.252,144,TIP,144
1998,P01,91,4,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P6558,,1307,1000,149,,26,12,98K6836,149000,194.743,144,TIP,144
1998,P01,91,5,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P6559,,4524,1000,13,,40,18,98K6836,13000,58.812,144,TIP,144
1998,P01,91,6,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P6565,,2052,1000,38,,30,14,98K6836,38000,77.976,144,TIP,144
1998,P01,91,7,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2126,,50,39683,6,,6,4,98K6836,238098,11.9049,144,TIP,144
1998,P01,91,8,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P4418,,50,39683,1,,6,4,98K6836,39683,1.98415,144,TIP,144
1998,P01,91,9,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2182,,479,39683,1,,14,14,98K6836,39683,19.00816,144,TIP,144
1998,P01,91,10,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2135,,56,39683,4,,10,4,98K6836,158732,8.88899,144,TIP,144
1998,P01,91,11,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P4351,,14,39683,21,,3,3,98K6836,833343,11.6668,144,TIP,144
1998,P01,91,12,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P1052,,356,39683,10,,140,1.8,98K6836,396830,141.27148,144,TIP,144
1998,P01,91,13,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P6557,,357,39683,2,,16,8,98K6836,79366,28.33366,144,TIP,144
1998,P01,91,14,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P6554,,50,39683,3,,9,4,98K6836,119049,5.95245,144,TIP,144
1998,P01,91,15,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P4355,,65,39683,28,,5,5,98K6836,1111124,72.22306,144,TIP,144
1998,P01,91,16,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2121,,67,39683,22,,8,4,98K6836,873026,58.49274,144,TIP,144
1998,P01,91,17,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2137,,14,39683,68,,3,3,98K6836,2698444,37.77822,144,TIP,144
1998,P01,91,18,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2157,,16,39683,554,,10,2,98K6836,21984382,351.75011,144,TIP,144
1998,P01,91,19,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P1074,,50,39683,800,,6,4,98K6836,31746400,1587.32,144,TIP,144
1998,P01,91,20,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P1072,,113,39683,27,,6,6,98K6836,1071441,121.07283,144,TIP,144
1998,P01,91,21,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P6568,,56,39683,3,,9,4,98K6836,119049,6.66674,144,TIP,144
1998,P01,91,22,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P4375,,524,39683,14,,10,10,98K6836,555562,291.11449,144,TIP,144
1998,P01,91,23,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2141,,19,39683,16,,22,1.5,98K6836,634928,12.06363,144,TIP,144
1998,P01,91,24,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2105,,67,39683,6,,8,4,98K6836,238098,15.95257,144,TIP,144
1998,P01,91,25,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P2199,,38,39683,74,,6,6,98K6836,2936542,111.5886,144,TIP,144
1998,P01,91,26,227,LA,CB,FBS,1998-08-26,,MET,30723,IND,2,3,P5550,,42,39683,187,,40,2,98K6836,7420721,311.67028,144,TIP,144
1974,P01,91,1,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P1052,300,300,39683,150,,,,74PF0539,5952450,1785.735,144,TIP,144
1974,P01,91,2,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2105,500,171,39683,47,,9,5.3,74PF0539,1865101,318.93227,144,TIP,144
1974,P01,91,3,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2120,300,59,39683,1440,,7,4,74PF0539,57143520,3371.46768,144,TIP,144
1974,P01,91,4,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2126,150,76,39683,51,,6.8,4.5,74PF0539,2023833,153.81131,144,TIP,144
1974,P01,91,5,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2133,300,30,39683,2700,,6.5,3.3,74PF0539,107144100,3214.323,144,TIP,144
1974,P01,91,6,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2137,100,14,39683,126,,3,3,74PF0539,5000058,70.00081,144,TIP,144
1974,P01,91,7,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2159,150,150,39683,251,,,,74PF0539,9960433,1494.06495,144,TIP,144
1974,P01,91,8,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2187,1000,645,1000,1,,16.2,13.7,74PF0539,1000,0.645,144,TIP,144
1974,P01,91,9,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P2199,300,39,39683,376,,5.9,5.8,74PF0539,14920808,581.91151,144,TIP,144
1974,P01,91,10,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P3304,1000,1000,1000,9,,,,74PF0539,9000,9,144,TIP,144
1974,P01,91,11,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P4351,100,50,39683,7,,4.6,4.6,74PF0539,277781,13.88905,144,TIP,144
1974,P01,91,12,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P4352,300,208,39683,5,,6.5,6.5,74PF0539,198415,41.27032,144,TIP,144
1974,P01,91,13,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P4363,500,209,39683,2,,7,6.9,74PF0539,79366,16.58749,144,TIP,144
1974,P01,91,14,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P4364,3000,3372,1000,7,,29.1,14.7,74PF0539,7000,23.604,144,TIP,144
1974,P01,91,15,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P5518,200,80,39683,3,,76.7,2,74PF0539,119049,9.52392,144,TIP,144
1974,P01,91,16,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P6557,1000,268,1000,1,,12,8,74PF0539,1000,0.268,144,TIP,144
1974,P01,91,17,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P6558,1500,919,1000,2,,21.5,11,74PF0539,2000,1.838,144,TIP,144
1974,P01,91,18,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P7632,1000,4161,1000,260,,19.3,18.7,74PF0539,260000,1081.86,144,TIP,144
1974,P01,91,19,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P7632,20000,19831,1000,4,,33.5,33.5,74PF0539,4000,79.324,144,TIP,144
1974,P01,91,20,227,LA,CB,FBS,1974-06-18,,EPI,113775,IND,0,3,P7639,1000,1688,1000,86,,16,14,74PF0539,86000,145.168,144,TIP,144
1988,P01,91,1,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P1030,1,1,39683,5617,,1.8,0.3,88K3927,222899411,222.89941,144,TIP,144
1988,P01,91,2,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P1052,300,300,39683,38,,,,88K3927,1507954,452.3862,144,TIP,144
1988,P01,91,3,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2105,400,171,39683,6,,9,5.3,88K3927,238098,40.71476,144,TIP,144
1988,P01,91,4,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2115,100,352,39683,24,,2.8,2.8,88K3927,952392,335.24198,144,TIP,144
1988,P01,91,5,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2120,150,59,39683,4,,7,4,88K3927,158732,9.36519,144,TIP,144
1988,P01,91,6,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2126,150,76,39683,1,,6.8,4.5,88K3927,39683,3.01591,144,TIP,144
1988,P01,91,7,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2130,150,25,39683,31,,7,3.1,88K3927,1230173,30.75433,144,TIP,144
1988,P01,91,8,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2132,300,41,39683,154,,8,3.8,88K3927,6111182,250.55846,144,TIP,144
1988,P01,91,9,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2133,150,30,39683,36,,6.5,3.3,88K3927,1428588,42.85764,144,TIP,144
1988,P01,91,10,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2135,500,61,39683,4,,12,3.7,88K3927,158732,9.68265,144,TIP,144
1988,P01,91,11,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2137,50,14,39683,93,,3,3,88K3927,3690519,51.66727,144,TIP,144
1988,P01,91,12,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2141,100,33,39683,3,,25.9,1.8,88K3927,119049,3.92862,144,TIP,144
1988,P01,91,13,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2143,50,18,39683,2,,9.7,2,88K3927,79366,1.42859,144,TIP,144
1988,P01,91,14,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P2199,150,39,39683,17,,5.9,5.8,88K3927,674611,26.30983,144,TIP,144
1988,P01,91,15,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4351,100,50,39683,30,,4.6,4.6,88K3927,1190490,59.5245,144,TIP,144
1988,P01,91,16,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4355,100,55,39683,3,,4.7,4.7,88K3927,119049,6.5477,144,TIP,144
1988,P01,91,17,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4362,150,31,39683,2,,3.8,3.8,88K3927,79366,2.46035,144,TIP,144
1988,P01,91,18,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4381,550,107,39683,1,,6.4,5.6,88K3927,39683,4.24608,144,TIP,144
1988,P01,91,19,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4383,700,194,39683,9,,11.5,5.6,88K3927,357147,69.28652,144,TIP,144
1988,P01,91,20,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4413,350,382,39683,4,,9,9,88K3927,158732,60.63562,144,TIP,144
1988,P01,91,21,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P4418,300,154,39683,8,,6.5,6.5,88K3927,317464,48.88946,144,TIP,144
1988,P01,91,22,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P5513,2000,882,1000,1,,72,6.7,88K3927,1000,0.882,144,TIP,144
1988,P01,91,23,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P5518,650,80,1000,4,,76.7,2,88K3927,4000,0.32,144,TIP,144
1988,P01,91,24,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P5518,200,80,1000,15,,76.7,2,88K3927,15000,1.2,144,TIP,144
1988,P01,91,25,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P5518,100,80,1000,15,,76.7,2,88K3927,15000,1.2,144,TIP,144
1988,P01,91,26,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P5541,100,163,39683,1,,31.5,3.5,88K3927,39683,6.46833,144,TIP,144
1988,P01,91,27,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P6558,2000,919,1000,338,,21.5,11,88K3927,338000,310.622,144,TIP,144
1988,P01,91,28,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P6559,3000,2568,1000,3,,30.5,15.5,88K3927,3000,7.704,144,TIP,144
1988,P01,91,29,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P6564,2000,1059,1000,89,,23.8,11.3,88K3927,89000,94.251,144,TIP,144
1988,P01,91,30,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P6565,2500,4109,1000,6,,42,16.5,88K3927,6000,24.654,144,TIP,144
1988,P01,91,31,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P6568,150,51,39683,16,,8,4.6,88K3927,634928,32.38133,144,TIP,144
1988,P01,91,32,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P7632,30000,19831,1000,5,,33.5,33.5,88K3927,5000,99.155,144,TIP,144
1988,P01,91,33,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P7632,1000,4161,39683,3,,19.3,18.7,88K3927,119049,495.36289,144,TIP,144
1988,P01,91,34,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P7638,1000,2649,1000,5,,20,15.7,88K3927,5000,13.245,144,TIP,144
1988,P01,91,35,227,LA,CB,FBS,1988-05-23,,EPI,83053,IND,0,2,P7641,7000,8746,1000,3,,29,24,88K3927,3000,26.238,144,TIP,144
1989,P01,91,1,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P1030,22,1,39683,1121,,2,0.3,89K8892,44484643,44.48464,144,TIP,144
1989,P01,91,2,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P1054,300,314,39683,8,,100,2,89K8892,317464,99.6837,144,TIP,144
1989,P01,91,3,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P1074,63,67,39683,1350,,8,4,89K8892,53572050,3589.32735,144,TIP,144
1989,P01,91,4,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2100,733,821,1000,2,,16,14,89K8892,2000,1.642,144,TIP,144
1989,P01,91,5,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2105,378,67,39683,15,,8,4,89K8892,595245,39.88142,144,TIP,144
1989,P01,91,6,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2105,378,524,39683,19,,10,10,89K8892,753977,395.08395,144,TIP,144
1989,P01,91,7,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2115,210,11,39683,4,,4,4,89K8892,158732,1.74605,144,TIP,144
1989,P01,91,8,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2121,300,189,39683,46,,10,6,89K8892,1825418,345.004,144,TIP,144
1989,P01,91,9,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2130,160,34,39683,8,,6,4,89K8892,317464,10.79378,144,TIP,144
1989,P01,91,10,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2132,300,45,39683,20,,8,4,89K8892,793660,35.7147,144,TIP,144
1989,P01,91,11,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2133,159,22,39683,55,,7,3,89K8892,2182565,48.01643,144,TIP,144
1989,P01,91,12,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2136,50,34,39683,16,,4,4,89K8892,634928,21.58755,144,TIP,144
1989,P01,91,13,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2141,102,27,39683,23,,21,1.8,89K8892,912709,24.64314,144,TIP,144
1989,P01,91,14,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2143,100,35,39683,4,,10,3,89K8892,158732,5.55562,144,TIP,144
1989,P01,91,15,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2157,125,19,39683,20,,10,2.2,89K8892,793660,15.07954,144,TIP,144
1989,P01,91,16,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2199,293,38,39683,138,,6,6,89K8892,5476254,208.09765,144,TIP,144
1989,P01,91,17,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P2201,108,8,39683,3,,4,2,89K8892,119049,0.95239,144,TIP,144
1989,P01,91,18,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P3301,9000,3552,1000,1,,106,8,89K8892,1000,3.552,144,TIP,144
1989,P01,91,19,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P4351,100,48,39683,101,,4.5,4.5,89K8892,4007983,192.38318,144,TIP,144
1989,P01,91,20,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P4418,307,113,39683,8,,6,6,89K8892,317464,35.87343,144,TIP,144
1989,P01,91,21,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P4420,300,50,39683,11,,6,4,89K8892,436513,21.82565,144,TIP,144
1989,P01,91,22,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P5518,227,57,39683,90,,54,2,89K8892,3571470,203.57379,144,TIP,144
1989,P01,91,23,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P5541,161,57,39683,29,,24,3,89K8892,1150807,65.596,144,TIP,144
1989,P01,91,24,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P6554,150,45,39683,1,,8,4,89K8892,39683,1.78574,144,TIP,144
1989,P01,91,25,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P6558,1917,768,1000,30,,22,10,89K8892,30000,23.04,144,TIP,144
1989,P01,91,26,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P6559,2971,2681,1000,206,,30,16,89K8892,206000,552.286,144,TIP,144
1989,P01,91,27,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P6565,3514,2326,1000,10,,34,14,89K8892,10000,23.26,144,TIP,144
1989,P01,91,28,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P6568,150,45,39683,13,,8,4,89K8892,515879,23.21456,144,TIP,144
1989,P01,91,29,227,LA,CB,FBS,1989-08-23,,MET,30723,IND,2,3,P7638,1518,3393,1000,89,,20,18,89K8892,89000,301.977,144,TIP,144
1979,P01,91,1,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P1043,,300,7184,3,4,,,79PF0091,25144,7.5432,144,TIP,144
1979,P01,91,2,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P1052,300,300,7184,209,226,,,79PF0091,1562520,468.756,144,TIP,144
1979,P01,91,3,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2105,300,171,7184,40,51,9,5.3,79PF0091,326872,55.89511,144,TIP,144
1979,P01,91,4,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2105,500,171,7184,20,24,9,5.3,79PF0091,158048,27.02621,144,TIP,144
1979,P01,91,5,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2107,750,1753,200,52,61,62,6,79PF0091,11300,19.8089,144,TIP,144
1979,P01,91,6,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2112,100,50,7184,4,8,4.5,4.5,79PF0091,43104,2.1552,144,TIP,144
1979,P01,91,7,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2113,750,517,7184,2,2,4,1.5,79PF0091,14368,7.42826,144,TIP,144
1979,P01,91,8,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2120,150,59,7184,8,9,7,4,79PF0091,61064,3.60278,144,TIP,144
1979,P01,91,9,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2126,150,76,7184,4,4,6.8,4.5,79PF0091,28736,2.18394,144,TIP,144
1979,P01,91,10,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2130,150,25,7184,20,26,7,3.1,79PF0091,165232,4.1308,144,TIP,144
1979,P01,91,11,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2133,100,30,7184,81,73,6.5,3.3,79PF0091,553168,16.59504,144,TIP,144
1979,P01,91,12,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2136,100,45,7184,64,69,6,4,79PF0091,477736,21.49812,144,TIP,144
1979,P01,91,13,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2141,100,33,7184,51,63,25.9,1.8,79PF0091,409488,13.5131,144,TIP,144
1979,P01,91,14,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2146,150,34,7184,8,4,7.3,3.7,79PF0091,43104,1.46554,144,TIP,144
1979,P01,91,15,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2150,100,7,7184,8,4,3.2,3.2,79PF0091,43104,0.30173,144,TIP,144
1979,P01,91,16,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2191,1500,853,200,1,1,20,12,79PF0091,200,0.1706,144,TIP,144
1979,P01,91,17,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2193,10000,447,200,7,7,16,10,79PF0091,1400,0.6258,144,TIP,144
1979,P01,91,18,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2198,300,11,7184,1,1,4,4,79PF0091,7184,0.07902,144,TIP,144
1979,P01,91,19,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2199,300,39,7184,6,4,5.9,5.8,79PF0091,35920,1.40088,144,TIP,144
1979,P01,91,20,227,LA,CB,FBS,1979-05-28,,EPI,45787,IND,0,1,P2201,100,36,7184,13,9,4.3,3.7,79PF0091,79024,2.84486,144,TIP,144
