location,sublocation,station,measurement.date,rainfall,snow.water.equiv,trace,total.precip,data.set,update.date
239,AIR,MET,4/18/04,6.8,0,,6.8,M01,25/01/2005
239,AIR,MET,4/19/04,0.4,0,,0.4,M01,25/01/2005
239,AIR,MET,4/20/04,0.3,0,,0.3,M01,25/01/2005
239,AIR,MET,4/21/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/22/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/23/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/24/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/25/04,0,1.2,,1.2,M01,25/01/2005
239,AIR,MET,4/26/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/27/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/28/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/29/04,0,0,,0,M01,25/01/2005
239,AIR,MET,4/30/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/2/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/3/04,4.6,0,,4.6,M01,25/01/2005
239,AIR,MET,5/4/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/5/04,6.6,0,,6.6,M01,25/01/2005
239,AIR,MET,5/6/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/7/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/8/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/9/04,5.8,0,,5.8,M01,25/01/2005
239,AIR,MET,5/10/04,0,0.6,,0.6,M01,25/01/2005
239,AIR,MET,5/11/04,70.8,40.3,,111.1,M01,25/01/2005
239,AIR,MET,5/12/04,7,0.7,,7.7,M01,18/03/2005
239,AIR,MET,5/13/04,0,0,,0,M01,18/03/2005
239,AIR,MET,5/14/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/15/04,0.8,0,,0.8,M01,25/01/2005
239,AIR,MET,5/16/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/17/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/18/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/19/04,20.5,0,,20.5,M01,25/01/2005
239,AIR,MET,5/20/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/21/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/22/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/23/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/24/04,12.3,0,,12.3,M01,25/01/2005
239,AIR,MET,5/25/04,11.4,0,,11.4,M01,25/01/2005
239,AIR,MET,5/26/04,5.4,0,,5.4,M01,25/01/2005
239,AIR,MET,5/27/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/28/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/29/04,0,0,,0,M01,25/01/2005
239,AIR,MET,5/30/04,19,0,,19,M01,18/03/2005
239,AIR,MET,5/31/04,3.6,0,,3.6,M01,25/01/2005
239,AIR,MET,6/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/2/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/3/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/4/04,11.4,0,,11.4,M01,25/01/2005
239,AIR,MET,6/5/04,2.4,0,,2.4,M01,25/01/2005
239,AIR,MET,6/6/04,13.2,0,,13.2,M01,25/01/2005
239,AIR,MET,6/7/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,6/8/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/9/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/10/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/11/04,4.8,0,,4.8,M01,25/01/2005
239,AIR,MET,6/12/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,6/13/04,1.2,0,,1.2,M01,25/01/2005
239,AIR,MET,6/14/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/15/04,12.5,0,,12.5,M01,25/01/2005
239,AIR,MET,6/16/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/17/04,1.2,0,,1.2,M01,25/01/2005
239,AIR,MET,6/18/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,6/19/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,6/20/04,8,0,,8,M01,25/01/2005
239,AIR,MET,6/21/04,3.4,0,,3.4,M01,25/01/2005
239,AIR,MET,6/22/04,0.9,0,,0.9,M01,25/01/2005
239,AIR,MET,6/23/04,6.6,0,,6.6,M01,25/01/2005
239,AIR,MET,6/24/04,3.8,0,,3.8,M01,25/01/2005
239,AIR,MET,6/25/04,0.5,0,,0.5,M01,25/01/2005
239,AIR,MET,6/26/04,0,0,TR,0,M01,25/01/2005
239,AIR,MET,6/27/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,6/28/04,0,0,,0,M01,25/01/2005
239,AIR,MET,6/29/04,6.8,0,,6.8,M01,25/01/2005
239,AIR,MET,6/30/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/2/04,13.9,0,,13.9,M01,25/01/2005
239,AIR,MET,7/3/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,7/4/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/5/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/6/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/7/04,0,0,TR,0,M01,25/01/2005
239,AIR,MET,7/8/04,4.8,0,,4.8,M01,25/01/2005
239,AIR,MET,7/9/04,0.8,0,,0.8,M01,25/01/2005
239,AIR,MET,7/10/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,7/11/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/12/04,6.4,0,,6.4,M01,25/01/2005
239,AIR,MET,7/13/04,0.6,0,,0.6,M01,25/01/2005
239,AIR,MET,7/14/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/15/04,1.8,0,,1.8,M01,25/01/2005
239,AIR,MET,7/16/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/17/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/18/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,7/19/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/20/04,12.1,0,,12.1,M01,25/01/2005
239,AIR,MET,7/21/04,0.8,0,,0.8,M01,25/01/2005
239,AIR,MET,7/22/04,0.3,0,,0.3,M01,25/01/2005
239,AIR,MET,7/23/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/24/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/25/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/26/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/27/04,0.5,0,,0.5,M01,25/01/2005
239,AIR,MET,7/28/04,5.8,0,,5.8,M01,25/01/2005
239,AIR,MET,7/29/04,2.6,0,,2.6,M01,25/01/2005
239,AIR,MET,7/30/04,0,0,,0,M01,25/01/2005
239,AIR,MET,7/31/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/1/04,0.4,0,,0.4,M01,25/01/2005
239,AIR,MET,8/2/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/3/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/4/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/5/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/6/04,1,0,,1,M01,25/01/2005
239,AIR,MET,8/7/04,0,0,TR,0,M01,25/01/2005
239,AIR,MET,8/8/04,71.6,0,,71.6,M01,25/01/2005
239,AIR,MET,8/9/04,1.8,0,,1.8,M01,25/01/2005
239,AIR,MET,8/10/04,1.2,0,,1.2,M01,25/01/2005
239,AIR,MET,8/11/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/12/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/13/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/14/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,8/15/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,8/16/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/17/04,21.8,0,,21.8,M01,25/01/2005
239,AIR,MET,8/18/04,6.8,0,,6.8,M01,25/01/2005
239,AIR,MET,8/19/04,5.4,0,,5.4,M01,25/01/2005
239,AIR,MET,8/20/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/21/04,1.6,0,,1.6,M01,25/01/2005
239,AIR,MET,8/22/04,0.4,0,,0.4,M01,25/01/2005
239,AIR,MET,8/23/04,0.8,0,,0.8,M01,25/01/2005
239,AIR,MET,8/24/04,0,0,TR,0,M01,25/01/2005
239,AIR,MET,8/25/04,5.8,0,,5.8,M01,25/01/2005
239,AIR,MET,8/26/04,3.8,0,,3.8,M01,25/01/2005
239,AIR,MET,8/27/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,8/28/04,0,0,,0,M01,25/01/2005
239,AIR,MET,8/29/04,7.3,0,,7.3,M01,25/01/2005
239,AIR,MET,8/30/04,1.8,0,,1.8,M01,25/01/2005
239,AIR,MET,8/31/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/2/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/3/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,9/4/04,2.8,0,,2.8,M01,25/01/2005
239,AIR,MET,9/5/04,49.8,0,,49.8,M01,25/01/2005
239,AIR,MET,9/6/04,3.2,0,,3.2,M01,25/01/2005
239,AIR,MET,9/7/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/8/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/9/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/10/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/11/04,1,0,,1,M01,25/01/2005
239,AIR,MET,9/12/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,9/13/04,2,0,,2,M01,25/01/2005
239,AIR,MET,9/14/04,0,0,TR,0,M01,25/01/2005
239,AIR,MET,9/15/04,23.4,0,,23.4,M01,25/01/2005
239,AIR,MET,9/16/04,7.6,0,,7.6,M01,25/01/2005
239,AIR,MET,9/17/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,9/18/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/19/04,13,0,,13,M01,25/01/2005
239,AIR,MET,9/20/04,15.7,0,,15.7,M01,25/01/2005
239,AIR,MET,9/21/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/22/04,9,0,,9,M01,25/01/2005
239,AIR,MET,9/23/04,11.8,0,,11.8,M01,25/01/2005
239,AIR,MET,9/24/04,0.7,0,,0.7,M01,25/01/2005
239,AIR,MET,9/25/04,0.2,0,,0.2,M01,25/01/2005
239,AIR,MET,9/26/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/27/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/28/04,0,0,,0,M01,25/01/2005
239,AIR,MET,9/29/04,1,0,,1,M01,25/01/2005
239,AIR,MET,9/30/04,2.2,0,,2.2,M01,25/01/2005
239,AIR,MET,10/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/2/04,2,0,,2,M01,25/01/2005
239,AIR,MET,10/3/04,0.3,1.2,,1.5,M01,25/01/2005
239,AIR,MET,10/4/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/5/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/6/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/7/04,6.8,0,,6.8,M01,25/01/2005
239,AIR,MET,10/8/04,1.6,0,,1.6,M01,25/01/2005
239,AIR,MET,10/9/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/10/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/11/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/12/04,2.1,0,,2.1,M01,25/01/2005
239,AIR,MET,10/13/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/14/04,1,0,,1,M01,25/01/2005
239,AIR,MET,10/15/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/16/04,0,0,TR,0,M01,25/01/2005
239,AIR,MET,10/17/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/18/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,10/19/04,4.3,0,,4.3,M01,25/01/2005
239,AIR,MET,10/20/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,10/21/04,0.8,0,,0.8,M01,25/01/2005
239,AIR,MET,10/22/04,14.4,0,,14.4,M01,25/01/2005
239,AIR,MET,10/23/04,7,0,,7,M01,25/01/2005
239,AIR,MET,10/24/04,5,0,,5,M01,25/01/2005
239,AIR,MET,10/25/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/26/04,0,0,,0,M01,25/01/2005
239,AIR,MET,10/27/04,2,0,,2,M01,25/01/2005
239,AIR,MET,10/28/04,10.4,0,,10.4,M01,25/01/2005
239,AIR,MET,10/29/04,2.4,0,,2.4,M01,25/01/2005
239,AIR,MET,10/30/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,10/31/04,0.1,0,,0.1,M01,25/01/2005
239,AIR,MET,11/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/2/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/3/04,1.7,0,,1.7,M01,25/01/2005
239,AIR,MET,11/4/04,0,0.2,,0.2,M01,25/01/2005
239,AIR,MET,11/5/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/6/04,0,0.4,,0.4,M01,25/01/2005
239,AIR,MET,11/7/04,0,1,,1,M01,25/01/2005
239,AIR,MET,11/8/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/9/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/10/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/11/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/12/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/13/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/14/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/15/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/16/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/17/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/18/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/19/04,0,2.4,,2.4,M01,25/01/2005
239,AIR,MET,11/20/04,0,0.4,,0.4,M01,25/01/2005
239,AIR,MET,11/21/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/22/04,0,6.8,,6.8,M01,25/01/2005
239,AIR,MET,11/23/04,0,0.6,,0.6,M01,25/01/2005
239,AIR,MET,11/24/04,0,0.2,,0.2,M01,25/01/2005
239,AIR,MET,11/25/04,0,0.8,,0.8,M01,25/01/2005
239,AIR,MET,11/26/04,0,0,,0,M01,25/01/2005
239,AIR,MET,11/27/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,11/28/04,0,0.3,,0.3,M01,25/01/2005
239,AIR,MET,11/29/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,11/30/04,0,2,,2,M01,25/01/2005
239,AIR,MET,12/1/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/2/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,12/3/04,0,2.5,,2.5,M01,25/01/2005
239,AIR,MET,12/4/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/5/04,0,2.4,,2.4,M01,25/01/2005
239,AIR,MET,12/6/04,0,3.6,,3.6,M01,25/01/2005
239,AIR,MET,12/7/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/8/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,12/9/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/10/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,12/11/04,0,20.4,,20.4,M01,25/01/2005
239,AIR,MET,12/12/04,0,1.6,,1.6,M01,25/01/2005
239,AIR,MET,12/13/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/14/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/15/04,0,0.6,,0.6,M01,25/01/2005
239,AIR,MET,12/16/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/17/04,0,5.4,,5.4,M01,25/01/2005
239,AIR,MET,12/18/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/19/04,0,14.3,,14.3,M01,25/01/2005
239,AIR,MET,12/20/04,0,0.8,,0.8,M01,25/01/2005
239,AIR,MET,12/21/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,12/22/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/23/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,12/24/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/25/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/26/04,0,1.4,,1.4,M01,25/01/2005
239,AIR,MET,12/27/04,0,0.5,,0.5,M01,25/01/2005
239,AIR,MET,12/28/04,0,0.4,,0.4,M01,25/01/2005
239,AIR,MET,12/29/04,0,0,,0,M01,25/01/2005
239,AIR,MET,12/30/04,0,10.5,,10.5,M01,25/01/2005
239,AIR,MET,12/31/04,0,0,TS,0,M01,25/01/2005
239,AIR,MET,1/1/05,0,9.6,,9.6,M01,1/2/06
239,AIR,MET,1/2/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/3/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/4/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/5/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/6/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/7/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/8/05,0,1.1,,1.1,M01,1/2/06
239,AIR,MET,1/9/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/10/05,0,0.2,,0.2,M01,1/2/06
239,AIR,MET,1/11/05,0,1.6,,1.6,M01,1/2/06
239,AIR,MET,1/12/05,0,6,,6,M01,1/2/06
239,AIR,MET,1/13/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/14/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/15/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/16/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/17/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/18/05,0,7.8,,7.8,M01,1/2/06
239,AIR,MET,1/19/05,0,3,,3,M01,1/2/06
239,AIR,MET,1/20/05,0,0.9,,0.9,M01,1/2/06
239,AIR,MET,1/21/05,0,7.5,,7.5,M01,1/2/06
239,AIR,MET,1/22/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/23/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/24/05,0,4.5,,4.5,M01,1/2/06
239,AIR,MET,1/25/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,1/26/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/27/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/28/05,0,4.8,,4.8,M01,1/2/06
239,AIR,MET,1/29/05,0,0,,0,M01,1/2/06
239,AIR,MET,1/30/05,0,0.1,,0.1,M01,1/2/06
239,AIR,MET,1/31/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/1/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/2/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/3/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/4/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/5/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,2/6/05,0,0.4,,0.4,M01,1/2/06
239,AIR,MET,2/7/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/8/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/9/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/10/05,0,2.1,,2.1,M01,1/2/06
239,AIR,MET,2/11/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/12/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/13/05,0,5.3,,5.3,M01,1/2/06
239,AIR,MET,2/14/05,0,1.7,,1.7,M01,1/2/06
239,AIR,MET,2/15/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,2/16/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/17/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/18/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/19/05,0,3,,3,M01,1/2/06
239,AIR,MET,2/20/05,0,3.1,,3.1,M01,1/2/06
239,AIR,MET,2/21/05,0,0.2,,0.2,M01,1/2/06
239,AIR,MET,2/22/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,2/23/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/24/05,0,2.8,,2.8,M01,1/2/06
239,AIR,MET,2/25/05,0,0,,0,M01,1/2/06
239,AIR,MET,2/26/05,0,1.8,,1.8,M01,1/2/06
239,AIR,MET,2/27/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,2/28/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/1/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/2/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/3/05,0,2.4,,2.4,M01,1/2/06
239,AIR,MET,3/4/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/5/05,0.4,0,,0.4,M01,1/2/06
239,AIR,MET,3/6/05,0,6.8,,6.8,M01,1/2/06
239,AIR,MET,3/7/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/8/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/9/05,0,5,,5,M01,1/2/06
239,AIR,MET,3/10/05,0,0.4,,0.4,M01,1/2/06
239,AIR,MET,3/11/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/12/05,0,0.6,,0.6,M01,1/2/06
239,AIR,MET,3/13/05,0,0.6,,0.6,M01,1/2/06
239,AIR,MET,3/14/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/15/05,0,0,TS,0,M01,1/2/06
239,AIR,MET,3/16/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/17/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/18/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/19/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/20/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/21/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/22/05,0,2.8,,2.8,M01,1/2/06
239,AIR,MET,3/23/05,0,2.5,,2.5,M01,1/2/06
239,AIR,MET,3/24/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/25/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/26/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/27/05,0,0,,0,M01,1/2/06
239,AIR,MET,3/28/05,0.6,0,,0.6,M01,1/2/06
239,AIR,MET,3/29/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,3/30/05,2.2,0,,2.2,M01,1/2/06
239,AIR,MET,3/31/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,4/1/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/2/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/3/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,4/4/05,1.8,0,,1.8,M01,1/2/06
239,AIR,MET,4/5/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/6/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/7/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/8/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/9/05,0.2,0,,0.2,M01,1/2/06
239,AIR,MET,4/10/05,0.7,0,,0.7,M01,1/2/06
239,AIR,MET,4/11/05,1.5,0,,1.5,M01,1/2/06
239,AIR,MET,4/12/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/13/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/14/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/15/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/16/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/17/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,4/18/05,25,0,,25,M01,1/2/06
239,AIR,MET,4/19/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/20/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/21/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/22/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/23/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/24/05,8,0,,8,M01,1/2/06
239,AIR,MET,4/25/05,0.2,1.9,,2.1,M01,1/2/06
239,AIR,MET,4/26/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/27/05,0,0,,0,M01,1/2/06
239,AIR,MET,4/28/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,4/29/05,0,4.6,,4.6,M01,1/2/06
239,AIR,MET,4/30/05,0,1.7,,1.7,M01,1/2/06
239,AIR,MET,5/1/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/2/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/3/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/4/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/5/05,5.2,0,,5.2,M01,1/2/06
239,AIR,MET,5/6/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/7/05,4,0,,4,M01,1/2/06
239,AIR,MET,5/8/05,1.2,0,,1.2,M01,1/2/06
239,AIR,MET,5/9/05,1.6,0,,1.6,M01,1/2/06
239,AIR,MET,5/10/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/11/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/12/05,1.8,0,,1.8,M01,1/2/06
239,AIR,MET,5/13/05,5.2,0,,5.2,M01,1/2/06
239,AIR,MET,5/14/05,0.3,0,,0.3,M01,1/2/06
239,AIR,MET,5/15/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/16/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/17/05,11.8,0,,11.8,M01,1/2/06
239,AIR,MET,5/18/05,15,0,,15,M01,1/2/06
239,AIR,MET,5/19/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/20/05,2,0,,2,M01,1/2/06
239,AIR,MET,5/21/05,12.4,0,,12.4,M01,1/2/06
239,AIR,MET,5/22/05,1.1,0,,1.1,M01,1/2/06
239,AIR,MET,5/23/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/24/05,1.4,0,,1.4,M01,1/2/06
239,AIR,MET,5/25/05,31.3,0,,31.3,M01,1/2/06
239,AIR,MET,5/26/05,2.6,0,,2.6,M01,1/2/06
239,AIR,MET,5/27/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/28/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/29/05,2,0,,2,M01,1/2/06
239,AIR,MET,5/30/05,0,0,,0,M01,1/2/06
239,AIR,MET,5/31/05,0,0,,0,M01,1/2/06
239,AIR,MET,6/1/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,6/2/05,0,0,,0,M01,1/2/06
239,AIR,MET,6/3/05,2.6,0,,2.6,M01,1/2/06
239,AIR,MET,6/4/05,15.4,0,,15.4,M01,1/2/06
239,AIR,MET,6/5/05,5.4,0,,5.4,M01,1/2/06
239,AIR,MET,6/6/05,0,0,TR,0,M01,1/2/06
239,AIR,MET,6/7/05,1.7,0,,1.7,M01,1/2/06
239,AIR,MET,6/8/05,18.2,0,,18.2,M01,1/2/06
