Year,Month,Day,TotalRadiaton,AirTemp,Humidity,AirPressure,WindSpeed,Precipitation
2004,4,26,26.93,-0.25,57,969,4.1,0
2004,4,27,28.97,3.75,83,969,2.6,0
2004,4,28,27.51,14,73,971,4.3,0
2004,4,29,24.01,2.25,86,969,3,0
2004,4,30,27.20,2.75,92,969,3.6,0
2004,5,1,29.48,2,68,969,2.4,0
2004,5,2,31.52,4,78,970,1.7,0
2004,5,3,28.50,4.75,79,970,3.8,4.6
2004,5,4,26.48,2.25,58,969,3.3,0
2004,5,5,16.67,5.75,64,970,4.3,6.6
2004,5,6,40.83,3.25,75,969,3.8,0
2004,5,7,29.35,4.5,80,970,3.1,0
2004,5,8,38.36,7.75,83,970,2.7,0
2004,5,9,22.68,15,81,971,3.4,5.8
2004,5,10,38.95,6.25,87,970,3.4,0.6
2004,5,11,3.53,-1,90,969,4.4,111.1
2004,5,12,7.78,1,93,969,4.1,7.7
2004,5,13,21.10,1.25,93,969,2.9,0
2004,5,14,12.33,2.25,92,969,1.6,0
2004,5,15,22.77,3.5,93,969,2.6,0.8
2004,5,16,39.40,6.5,92,970,2.9,0
2004,5,17,39.17,8,94,970,2.4,0
2004,5,18,40.12,13,93,971,2.4,0
2004,5,19,9.18,11,91,971,2.2,20.5
2004,5,20,40.91,6.75,87,970,3.5,0
2004,5,21,23.90,7,72,970,2.8,0
2004,5,22,29.00,11.25,87,971,3.9,0
2004,5,23,37.45,9.75,90,970,4.6,0
2004,5,24,24.46,9.5,92,970,2.5,12.3
2004,5,25,17.25,7,93,970,2.5,11.4
2004,5,26,8.24,5.75,95,970,2.8,5.4
2004,5,27,38.90,7.25,94,970,2.8,0
2004,5,28,41.42,10.25,94,970,1.9,0
2004,5,29,34.80,14.75,91,971,4.2,0
2004,5,30,7.35,13.5,93,971,6.1,19
2004,5,31,5.46,10,96,970,5.3,3.6
2004,6,1,42.71,13.75,95,971,4.4,0
2004,6,2,39.84,14,93,971,2.2,0
2004,6,3,36.74,16.25,90,971,1.9,0
2004,6,4,34.87,18.75,93,972,2.5,11.4
2004,6,5,24.46,17.5,90,972,1.9,2.4
2004,6,6,38.53,13.5,86,971,2.4,13.2
2004,6,7,11.74,16.75,85,971,3.5,0.1
2004,6,8,26.15,12.5,86,971,3.8,0
2004,6,9,28.14,10.75,87,971,2.8,0
2004,6,10,28.87,14.5,86,971,3.6,0
2004,6,11,29.18,15.5,85,971,4.6,4.8
2004,6,12,25.66,16.75,84,971,4.6,0.1
2004,6,13,23.26,14.5,86,971,3.2,1.2
2004,6,14,24.39,9.75,89,970,1.9,0
2004,6,15,27.20,12,86,971,2.5,12.5
2004,6,16,28.56,13.75,84,971,2,0
2004,6,17,30.42,14.5,84,971,2.1,1.2
2004,6,18,26.07,9.75,87,970,3.8,0.2
2004,6,19,27.61,13,90,971,3.9,0.1
2004,6,20,27.39,15.25,91,971,3.7,8
2004,6,21,29.12,11.25,86,971,2.8,3.4
2004,6,22,26.73,10,88,970,3.1,0.9
2004,6,23,26.68,6.5,94,970,1.9,6.6
2004,6,24,26.54,11.5,92,971,NA,3.8
2004,6,25,26.03,10.5,88,971,2.6,0.5
2004,6,26,26.19,13.25,91,971,2.7,0
2004,6,27,24.65,14.75,93,971,2.4,0.2
2004,6,28,27.90,17.25,93,971,2.7,0
2004,6,29,27.92,19.75,89,972,2.6,6.8
2004,6,30,28.28,16.75,91,971,2.8,0
2004,7,1,26.71,15.25,93,971,1.8,0
2004,7,2,27.30,17.5,93,972,2.7,13.9
2004,7,3,28.43,21,91,972,2.5,0.2
2004,7,4,24.18,10.5,91,971,4.4,0
2004,7,5,29.51,12.75,88,971,2.9,0
2004,7,6,29.27,15.25,94,971,1.5,0
2004,7,7,28.30,19,91,972,1.6,0
2004,7,8,32.37,18.5,91,972,1.6,4.8
2004,7,9,33.40,17.75,93,972,2.4,0.8
2004,7,10,28.39,19,91,972,2.4,0.2
2004,7,11,26.49,21.5,96,972,1.8,0
2004,7,12,26.70,21.25,93,972,2.5,6.4
2004,7,13,28.68,18.75,90,972,3.1,0.6
2004,7,14,29.30,20.5,74,972,1.8,0
2004,7,15,28.38,20,89,972,NA,1.8
2004,7,16,26.17,19.75,90,972,NA,0
2004,7,17,17.81,18.5,86,972,NA,0
2004,7,18,26.39,20,89,972,NA,0.2
2004,7,19,36.63,23.75,86,972,NA,0
2004,7,20,24.54,22.25,72,972,NA,12.1
2004,7,21,36.11,20.25,79,972,NA,0.8
2004,7,22,29.93,14.5,90,971,NA,0.3
2004,7,23,30.14,12.25,89,971,NA,0
2004,7,24,36.92,16.25,75,971,NA,0
2004,7,25,34.31,21.25,88,972,NA,0
2004,7,26,37.15,20.5,90,972,NA,0
2004,7,27,31.60,20.75,91,972,NA,0.5
2004,7,28,13.33,20,90,972,NA,5.8
2004,7,29,16.62,15,89,971,NA,2.6
2004,7,30,17.68,13,90,971,NA,0
2004,7,31,27.84,16.5,92,971,NA,0
2004,8,1,34.19,19,93,972,NA,0.4
2004,8,2,35.23,18.75,92,972,NA,0
2004,8,3,34.62,17,91,971,NA,0
2004,8,4,37.82,17.75,95,972,NA,0
2004,8,5,39.40,17.5,94,972,1.4,0
2004,8,6,34.63,18,91,972,2.2,1
2004,8,7,13.67,16,89,971,3.2,0
2004,8,8,5.76,16.5,87,971,1.8,71.6
2004,8,9,8.67,11.5,87,971,4.1,1.8
2004,8,10,11.43,10.25,85,970,3.5,1.2
2004,8,11,24.63,12.5,79,971,2.6,0
2004,8,12,34.97,14.75,58,971,2.4,0
2004,8,13,31.07,16,66,971,2,0
2004,8,14,33.45,15.25,87,971,2.4,0.1
2004,8,15,16.21,17,87,971,3.1,0.1
2004,8,16,22.57,18,76,972,1.8,0
2004,8,17,29.01,16.25,74,971,2.5,21.8
2004,8,18,18.80,8.5,62,970,4.2,6.8
2004,8,19,14.47,8.75,76,970,3.6,5.4
2004,8,20,25.54,9,69,970,3.2,0
2004,8,21,27.19,11.5,86,971,3.1,1.6
2004,8,22,15.60,12,76,971,3.1,0.4
2004,8,23,29.58,10,72,970,2.9,0.8
2004,8,24,7.50,16,74,971,3.9,0
2004,8,25,34.97,14.75,81,971,1.7,5.8
2004,8,26,10.55,16.5,72,971,2.7,3.8
2004,8,27,18.38,14.25,74,971,2.9,0.1
2004,8,28,27.40,12.5,59,971,1.7,0
2004,8,29,14.80,11.75,73,971,2.8,7.3
2004,8,30,17.66,14,58,971,2.3,1.8
2004,8,31,20.55,13.25,68,971,1.8,0
2004,9,1,34.88,13.75,81,971,2.3,0
2004,9,2,29.13,20.75,74,972,4.1,0
2004,9,3,14.55,20.5,80,972,2.5,0.2
2004,9,4,10.70,19.5,95,972,2.4,2.8
2004,9,5,7.35,14.5,92,971,2.4,49.8
2004,9,6,17.86,13.75,87,971,4.8,3.2
2004,9,7,27.24,12.5,77,971,2.8,0
2004,9,8,26.59,13.25,68,971,NA,0
2004,9,9,34.36,15,61,971,NA,0
2004,9,10,24.19,18,56,972,NA,0
2004,9,11,13.64,10.25,58,970,NA,1
2004,9,12,14.49,15,62,971,NA,0.1
2004,9,13,12.46,18.75,76,972,NA,2
2004,9,14,18.93,12.75,76,971,NA,0
2004,9,15,9.08,9.25,56,970,NA,23.4
2004,9,16,26.36,11.25,59,971,NA,7.6
2004,9,17,10.18,11.75,74,971,2.3,0.2
2004,9,18,29.28,17,70,971,3.3,0
2004,9,19,25.51,20,65,972,4.2,13
2004,9,20,3.04,16.5,53,971,5.4,15.7
2004,9,21,12.08,11.75,71,971,2.2,0
2004,9,22,22.31,11,92,971,1.5,9
2004,9,23,9.56,15.25,89,971,2,11.8
2004,9,24,12.15,12.5,79,971,2.4,0.7
2004,9,25,27.13,14.5,83,971,2.9,0.2
2004,9,26,28.53,16.5,93,971,3.2,0
2004,9,27,30.21,10.5,82,971,3,0
2004,9,28,29.88,8.5,71,970,2.8,0
2004,9,29,29.35,12,61,971,2.8,1
2004,9,30,7.26,10.5,74,971,2,2.2
2004,10,1,18.41,3.5,90,969,4,0
2004,10,2,16.86,4.75,70,970,3.9,2
2004,10,3,17.43,3.5,59,969,3.9,1.5
2004,10,4,13.32,3.25,67,969,3.5,0
2004,10,5,16.20,10.25,72,970,NA,0
2004,10,6,14.42,13,86,971,2.3,0
2004,10,7,15.91,15.25,85,971,4.2,6.8
2004,10,8,16.56,6.75,77,970,3.3,1.6
2004,10,9,14.30,8.25,75,970,1.9,0
2004,10,10,14.26,12.25,64,971,3.9,0
2004,10,11,13.12,13,53,971,1.3,0
2004,10,12,13.86,12.25,54,971,2.2,2.1
2004,10,13,15.37,3.5,58,969,3.7,0
2004,10,14,13.99,1.75,57,969,2.5,1
2004,10,15,13.78,2.25,56,969,2.9,0
2004,10,16,12.49,-0.75,56,969,5,0
2004,10,17,12.46,-2,56,969,2.8,0
2004,10,18,12.77,-1.25,54,969,3.1,0.1
2004,10,19,12.91,2.25,62,969,3.9,4.3
2004,10,20,12.42,4.25,74,970,2.4,0.1
2004,10,21,13.01,5.25,72,970,4.1,0.8
2004,10,22,11.14,8,90,970,2.6,14.4
2004,10,23,10.59,7.25,71,970,2.9,7
2004,10,24,12.40,4,87,970,1.6,5
2004,10,25,10.47,3,95,969,2.6,0
2004,10,26,10.02,4.75,87,970,1.4,0
2004,10,27,22.67,5.25,65,970,2.8,2
2004,10,28,3.09,6.75,55,970,2.9,10.4
2004,10,29,5.06,8.25,59,970,2.8,2.4
2004,10,30,3.86,2.75,56,969,5.4,0.1
2004,10,31,6.56,0.75,50,969,2.1,0.1
2004,11,1,3.45,3.5,50,969,1.5,0
2004,11,2,17.43,2.5,48,969,NA,0
2004,11,3,9.55,5.5,47,970,3.3,1.7
2004,11,4,11.52,2,57,969,2.8,0.2
2004,11,5,13.03,4,44,970,2.9,0
2004,11,6,7.48,5.75,50,970,2.4,0.4
2004,11,7,10.80,-1.25,58,969,3.7,1
2004,11,8,18.12,-3.25,66,968,1.5,0
2004,11,9,17.51,1,77,969,3.2,0
2004,11,10,13.94,-0.75,68,969,3.9,0
2004,11,11,16.55,-4.25,62,968,2.5,0
2004,11,12,16.45,0.5,61,969,2.9,0
2004,11,13,16.64,2,54,969,3.6,0
2004,11,14,17.15,4.25,54,970,4.4,0
2004,11,15,15.36,2.75,61,969,4.1,0
2004,11,16,15.77,5.75,72,970,3.4,0
2004,11,17,5.52,4.5,83,970,2.2,0
2004,11,18,15.30,3.25,62,969,2.2,0
2004,11,19,8.53,0,55,969,1.8,2.4
2004,11,20,1.07,-1.25,49,969,2.7,0.4
2004,11,21,6.09,-2.5,47,968,2.8,0
2004,11,22,6.26,-0.25,57,969,4.2,6.8
2004,11,23,2.41,-6,56,968,3.8,0.6
2004,11,24,2.11,-8.5,46,968,1.4,0.2
2004,11,25,2.93,-10,47,967,1.7,0.8
2004,11,26,1.00,-7,54,968,1.8,0
2004,11,27,1.44,-5.5,55,968,1.4,0
2004,11,28,2.56,-7.75,51,968,2.1,0.3
2004,11,29,1.72,-8,44,968,4,0
2004,11,30,1.54,-7,44,968,2.4,2
2004,12,1,4.10,-16,41,966,2.2,0
2004,12,2,3.88,-14.75,47,966,1.8,0
2004,12,3,0.88,-9.5,46,967,4.3,2.5
2004,12,4,11.34,-14,46,967,3.7,0
2004,12,5,9.62,-16,63,966,2.1,2.4
2004,12,6,5.20,-8.75,63,967,3,3.6
2004,12,7,1.86,-4,80,968,1.8,0
2004,12,8,3.15,-9,83,967,1,0
2004,12,9,2.10,-6.5,75,968,3,0
2004,12,10,5.72,-9.75,67,967,1.7,0
2004,12,11,1.84,-7.5,71,968,2.9,20.4
2004,12,12,2.61,-8.25,75,968,5.1,1.6
2004,12,13,5.76,-17.25,81,966,2.8,0
2004,12,14,5.53,-13.25,62,967,3.6,0
2004,12,15,4.04,-3.75,53,968,2.6,0.6
2004,12,16,5.99,-15.75,72,966,3,0
2004,12,17,1.64,-12.75,68,967,4.4,5.4
2004,12,18,5.53,-24.25,45,965,4,0
2004,12,19,6.32,-23.25,46,965,3.6,14.3
2004,12,20,7.40,-13.25,59,967,3.8,0.8
2004,12,21,6.84,-22.25,74,965,3.4,0
2004,12,22,8.69,-26.25,70,964,2.1,0
2004,12,23,7.63,-30.75,83,963,1.3,0
2004,12,24,7.55,-29,63,964,1.3,0
2004,12,25,9.13,-25.75,50,964,2.5,0
2004,12,26,9.05,-22.75,53,965,2.2,1.4
2004,12,27,9.33,-14.75,54,966,1.9,0.5
2004,12,28,10.04,-9.75,55,967,2,0.4
2004,12,29,9.76,-9,52,967,1.4,0
2004,12,30,10.06,-7.5,76,968,4.9,10.5
2004,12,31,9.11,-14.75,87,966,4.2,0
2005,1,1,9.35,-19.75,71,966,3.2,9.6
2005,1,2,12.74,-17.75,58,966,2.6,0
2005,1,3,11.25,-25.5,52,964,2,0
2005,1,4,12.88,-24.5,77,965,2,0
2005,1,5,12.54,-28.5,81,964,2.1,0
2005,1,6,10.71,-24.75,81,965,3.6,0
2005,1,7,9.81,-17,65,966,1.8,0
2005,1,8,11.99,-14.75,59,966,1.8,1.1
2005,1,9,11.46,-13.25,59,967,2.2,0
2005,1,10,10.80,-21.5,55,965,2.3,0.2
2005,1,11,10.19,-18.5,56,966,1.6,1.6
2005,1,12,13.03,-14.75,75,966,2.1,6
2005,1,13,14.70,-25.25,92,964,4.3,0
2005,1,14,11.94,-28.25,85,964,3.1,0
2005,1,15,12.74,-31.25,62,963,2.4,0
2005,1,16,14.31,-30.5,55,963,2,0
2005,1,17,13.79,-25.75,59,964,1.9,0
2005,1,18,13.67,-20,62,965,4.6,7.8
2005,1,19,15.00,-20,59,965,2.5,3
2005,1,20,12.97,-16,57,966,2.8,0.9
2005,1,21,10.10,-15.25,60,966,2.4,7.5
2005,1,22,12.19,-18,72,966,3.1,0
2005,1,23,9.99,-15,82,966,4.4,0
2005,1,24,11.03,-7.5,76,968,1.9,4.5
2005,1,25,12.37,-9.25,68,967,3.3,0
2005,1,26,12.51,-20,86,965,2,0
2005,1,27,12.12,-15,83,966,3.3,0
2005,1,28,13.27,-7.75,82,968,4.2,4.8
2005,1,29,14.25,-6,73,968,2,0
2005,1,30,13.01,-7,74,968,3.8,0.1
2005,1,31,16.64,-2.75,85,968,2.2,0
2005,2,1,17.59,-2,86,969,4.8,0
2005,2,2,16.32,1.75,87,969,4.1,0
2005,2,3,17.99,-2,90,969,2.7,0
2005,2,4,15.34,-1.5,87,969,3.4,0
2005,2,5,16.88,-0.25,77,969,3.4,0
2005,2,6,16.36,-13,87,967,2.9,0.4
2005,2,7,15.25,-15.75,78,966,3.1,0
2005,2,8,18.36,-16.25,82,966,1.7,0
2005,2,9,18.14,-13.25,77,967,1.8,0
2005,2,10,19.93,-12.25,77,967,2.9,2.1
2005,2,11,18.44,-2.25,76,969,2.2,0
2005,2,12,22.93,-4.75,71,968,2.2,0
2005,2,13,18.69,-2.5,88,968,3.9,5.3
2005,2,14,18.31,-2.25,78,969,2.9,1.7
2005,2,15,15.30,-12.75,75,967,2.2,0
2005,2,16,24.25,-17.75,77,966,2.6,0
2005,2,17,14.75,-21.5,77,965,2.2,0
2005,2,18,19.45,-20.5,84,965,2.2,0
2005,2,19,19.77,-19.25,77,966,1.3,3
2005,2,20,15.29,-13.25,83,967,2.1,3.1
2005,2,21,22.02,-13.25,62,967,1.2,0.2
2005,2,22,18.80,-10.5,70,967,1.3,0
2005,2,23,18.17,-12,71,967,0.9,0
2005,2,24,21.36,-11.75,84,967,1.3,2.8
2005,2,25,26.36,-12.5,86,967,2.1,0
2005,2,26,24.40,-11.25,83,967,2.7,1.8
2005,2,27,23.37,-9,70,967,2.9,0
2005,2,28,25.04,-11.25,89,967,2.7,0
2005,3,1,26.70,-12,81,967,1.7,0
2005,3,2,22.77,-11.25,81,967,1.3,0
2005,3,3,20.79,-6,81,968,2.2,2.4
2005,3,4,23.68,-2.25,89,969,1.9,0
2005,3,5,21.66,0.75,89,969,3.4,0.4
2005,3,6,15.26,-5,89,968,3.9,6.8
2005,3,7,24.36,-13,92,967,3.1,0
2005,3,8,17.39,-17,88,966,2.3,0
2005,3,9,12.77,-14.75,79,966,2.2,5
2005,3,10,16.23,-8,81,968,3.7,0.4
2005,3,11,20.23,-15,82,966,3.7,0
2005,3,12,23.85,-16.75,78,966,2.4,0.6
2005,3,13,15.59,-12.75,77,967,2.4,0.6
2005,3,14,18.47,-15.25,83,966,1.2,0
2005,3,15,22.51,-11.25,90,967,1.6,0
2005,3,16,20.64,-7.25,81,968,2.1,0
2005,3,17,21.10,-6,85,968,2,0
2005,3,18,16.35,-7.75,87,968,2.5,0
2005,3,19,30.34,-6.5,84,968,2,0
2005,3,20,34.42,-4.25,84,968,1.5,0
2005,3,21,31.74,-1.5,85,969,1.7,0
2005,3,22,26.70,-4,77,968,2.4,2.8
2005,3,23,12.11,0.5,66,969,2.5,2.5
2005,3,24,30.38,-3.5,57,968,3.2,0
2005,3,25,33.21,-7.5,80,968,2.2,0
2005,3,26,19.49,-3.25,90,968,2.8,0
2005,3,27,14.56,1,90,969,2.7,0
2005,3,28,17.20,2.75,85,969,2.3,0.6
2005,3,29,21.79,6,86,970,3.8,0
2005,3,30,6.80,1.75,80,969,2.1,2.2
2005,3,31,34.27,5.25,83,970,3.7,0
2005,4,1,33.89,3.5,69,969,2.6,0
2005,4,2,20.60,2.75,82,969,3.4,0
2005,4,3,36.09,5.25,89,970,1.6,0
2005,4,4,9.98,7,74,970,3,1.8
2005,4,5,33.80,7,91,970,3.9,0
2005,4,6,34.69,9,77,970,2,0
2005,4,7,32.53,7,69,970,1.7,0
2005,4,8,33.67,10.5,66,971,3.6,0
2005,4,9,30.11,11.75,71,971,3.3,0.2
2005,4,10,18.37,12.25,87,971,3.2,0.7
2005,4,11,16.24,9.25,89,970,3.5,1.5
2005,4,12,26.17,11.5,87,971,2.5,0
2005,4,13,36.57,9.75,89,970,2,0
2005,4,14,36.90,10.75,77,971,NA,0
2005,4,15,19.55,10.5,74,971,NA,0
2005,4,16,37.14,9.75,68,970,NA,0
2005,4,17,37.12,11.5,68,971,NA,0
2005,4,18,27.24,13.75,88,971,NA,25
2005,4,19,36.88,11.5,66,971,NA,0
2005,4,20,36.58,3.5,77,969,NA,0
2005,4,21,37.02,8,72,970,3.1,0
2005,4,22,34.82,2.5,87,969,4.9,0
2005,4,23,37.32,2,94,969,2.7,0
2005,4,24,26.23,3.5,93,969,1.7,8
2005,4,25,22.62,6,94,970,3.5,2.1
2005,4,26,21.79,2.5,93,969,4.6,0
2005,4,27,14.76,0.5,91,969,3,0
2005,4,28,14.17,-1,91,969,2.2,0
2005,4,29,16.45,2.25,95,969,1.2,4.6
2005,4,30,22.63,1.75,95,969,2,1.7
2005,5,1,21.42,-0.75,94,969,3.6,0
2005,5,2,38.52,-0.25,94,969,3.6,0
2005,5,3,38.99,5.25,96,970,2.9,0
2005,5,4,36.24,8.5,96,970,2.4,0
2005,5,5,18.96,12.5,97,971,2.2,5.2
2005,5,6,38.78,12.25,93,971,1.8,0
2005,5,7,20.14,13.5,94,971,4,4
2005,5,8,31.80,14.5,93,971,3.3,1.2
2005,5,9,9.38,11,93,971,3.5,1.6
2005,5,10,15.37,9.25,95,970,4.1,0
2005,5,11,24.18,0.75,89,969,3.4,0
2005,5,12,37.91,5.25,78,970,3.3,1.8
2005,5,13,10.46,2.75,82,969,1.9,5.2
2005,5,14,22.40,3.5,70,969,4.3,0.3
2005,5,15,22.39,4.5,66,970,2.4,0
2005,5,16,35.98,6.5,68,970,2,0
2005,5,17,34.68,11.25,57,971,3.9,11.8
2005,5,18,13.48,12.25,88,971,3.8,15
2005,5,19,12.15,13.5,90,971,3.1,0
2005,5,20,26.98,15.5,78,971,3.5,2
2005,5,21,4.91,13.25,81,971,3.5,12.4
2005,5,22,15.96,13.75,76,971,2.3,1.1
2005,5,23,25.69,13.75,64,971,1.5,0
2005,5,24,17.05,14.5,93,971,2.1,1.4
2005,5,25,10.06,12.5,95,971,1.5,31.3
2005,5,26,10.37,8.25,94,970,3.5,2.6
2005,5,27,18.81,9.5,92,970,2.2,0
2005,5,28,25.07,11.75,94,971,1.7,0
2005,5,29,21.94,13.25,96,971,2.5,2
2005,5,30,41.54,16.25,91,971,2.1,0
2005,5,31,41.48,18,93,972,1.8,0
2005,6,1,14.17,16.25,93,971,2.6,0
2005,6,2,25.16,19,90,972,3.3,0
2005,6,3,8.99,21.75,92,972,1.9,2.6
2005,6,4,9.92,16.25,91,971,1.7,15.4
2005,6,5,9.32,15.75,90,971,2.7,5.4
2005,6,6,13.52,10.75,93,971,3,0
2005,6,7,7.41,9.5,93,970,3.6,1.7
2005,6,8,8.58,11,91,971,4.6,18.2
2005,6,9,23.78,14,94,971,3.3,0.3
2005,6,10,15.03,14,95,971,1.3,0
2005,6,11,23.91,16,90,971,2.3,6.6
2005,6,12,14.81,17.25,90,971,3,0.1
2005,6,13,13.73,16.25,85,971,2.9,10.3
2005,6,14,7.43,13.75,95,971,4.3,6
2005,6,15,38.46,15.25,93,971,2.6,0
2005,6,16,40.72,16.25,86,971,1.5,0
2005,6,17,39.96,18.5,68,972,1.5,0
2005,6,18,38.51,20.75,86,972,3.8,0
2005,6,19,21.79,23.75,94,972,3.4,2.2
2005,6,20,38.55,22.25,93,972,2.8,0
2005,6,21,40.25,20,92,972,2.2,0
2005,6,22,32.81,21.5,91,972,3.9,0
2005,6,23,26.60,27,92,973,NA,20.6
2005,6,24,37.80,18.5,89,972,NA,0
2005,6,25,32.94,14.25,89,971,NA,0
2005,6,26,24.96,18,91,972,NA,35.5
2005,6,27,15.17,12.5,91,971,NA,1.4
2005,6,28,14.46,15,87,971,NA,0
2005,6,29,13.18,15.5,92,971,NA,25.8
2005,6,30,15.20,15.25,90,971,NA,2
2005,7,1,35.00,14.75,85,971,NA,1
2005,7,2,25.37,19.75,71,972,NA,6.2
2005,7,3,20.21,19.25,83,972,NA,2.4
2005,7,4,15.53,15.25,83,971,NA,0.4
2005,7,5,17.29,14,80,971,NA,0
2005,7,6,35.98,17.5,95,972,NA,0
2005,7,7,39.26,19.25,80,972,NA,0
2005,7,8,34.33,24.5,73,972,NA,0
2005,7,9,40.12,24,77,972,NA,0
2005,7,10,38.56,28.25,71,973,NA,0
2005,7,11,21.17,25,79,973,NA,7
2005,7,12,37.89,23.75,77,972,NA,0.2
2005,7,13,26.70,24,86,972,1.4,0
2005,7,14,24.18,24.5,88,972,2.8,2.6
2005,7,15,39.86,22,95,972,1.8,0
2005,7,16,39.74,22.5,96,972,2.1,0
2005,7,17,28.24,27,86,973,4.1,0.5
2005,7,18,18.98,15,83,971,3.6,0.8
2005,7,19,40.13,16.25,87,971,3.7,12
2005,7,20,39.58,19.5,97,972,3.4,0
2005,7,21,33.26,16.5,94,971,1.5,0
2005,7,22,37.49,18.75,88,972,1.4,0
2005,7,23,28.91,19.5,84,972,3,0
2005,7,24,40.15,24.25,87,972,4.4,0
2005,7,25,29.97,17.5,89,972,2.9,0
2005,7,26,29.16,14.75,85,971,3.3,0.4
2005,7,27,27.24,14.25,83,971,2.1,6
2005,7,28,28.68,15.25,83,971,2.8,0
2005,7,29,29.06,14.25,85,971,1.6,2.4
2005,7,30,26.03,18.75,83,972,2.2,19.4
2005,7,31,28.43,22.75,88,972,2.1,0
2005,8,1,27.22,23,87,972,2.1,0
2005,8,2,28.32,23.5,88,972,1.8,0
2005,8,3,28.70,23,90,972,2.2,23
2005,8,4,29.65,18,87,972,3.5,0
2005,8,5,29.83,19.25,85,972,2.9,0
2005,8,6,27.90,23.75,82,972,3.4,0
2005,8,7,28.24,20.75,80,972,1.6,0
2005,8,8,27.29,24,81,972,2.9,0
2005,8,9,24.85,20.25,82,972,2.7,0
2005,8,10,26.90,17.5,82,972,2.9,0
2005,8,11,28.95,15.5,88,971,1.7,3.6
2005,8,12,27.03,16.25,87,971,3.3,0.3
2005,8,13,28.30,14.5,83,971,2,0.7
2005,8,14,24.22,15.5,85,971,2.8,0
2005,8,15,26.98,17.75,84,972,3,0
2005,8,16,26.64,15.25,84,971,1.9,0
2005,8,17,26.50,14.25,89,971,2.9,4
2005,8,18,25.41,15.5,87,971,2.5,0
2005,8,19,27.06,16.25,87,971,2.8,11.6
2005,8,20,27.97,13.5,87,971,3.3,1.6
2005,8,21,25.29,14.25,88,971,3,0
2005,8,22,24.47,13.75,84,971,1.4,0
2005,8,23,23.85,15.25,71,971,2.9,0
2005,8,24,24.36,17.25,71,971,4.1,0
2005,8,25,24.17,19,86,972,NA,11.8
2005,8,26,24.82,17.5,82,972,NA,0
2005,8,27,24.90,15.75,78,971,NA,10.5
2005,8,28,24.34,15.25,82,971,NA,1.2
2005,8,29,23.77,14,84,971,NA,0
2005,8,30,25.87,15.75,92,971,NA,0.2
2005,8,31,22.24,16.25,88,971,NA,8.6
2005,9,1,23.51,12.5,87,971,NA,16
2005,9,2,22.34,14.5,80,971,NA,0.2
2005,9,3,21.19,14,81,971,NA,0
2005,9,4,22.98,18.5,79,972,NA,0
2005,9,5,23.11,22.25,84,972,NA,1.2
2005,9,6,22.92,16,80,971,NA,0
2005,9,7,23.99,15.25,76,971,NA,0
2005,9,8,22.39,15,77,971,NA,0
2005,9,9,31.11,17.75,83,972,3.3,0
2005,9,10,25.36,22,63,972,4.1,0
2005,9,11,30.79,22.5,65,972,2.7,0
2005,9,12,19.69,17.75,71,972,2.2,1.4
2005,9,13,12.72,12.75,73,971,1.9,1.4
2005,9,14,23.65,11.75,73,971,2,3.6
2005,9,15,25.88,14.75,61,971,2.6,0
2005,9,16,27.01,13.75,47,971,2.3,5.6
2005,9,17,7.88,12.5,49,971,2.5,6
2005,9,18,9.59,9.25,58,970,1.4,2
2005,9,19,25.01,12.25,64,971,1.3,0
2005,9,20,34.20,15,82,971,2.8,0
2005,9,21,15.30,13.25,76,971,1.9,0
2005,9,22,23.26,9.5,61,970,2.3,0
2005,9,23,15.31,7.75,62,970,1.6,16
2005,9,24,10.76,11,64,971,1.8,1
2005,9,25,26.39,9.75,65,970,1.4,0
2005,9,26,26.89,13.25,74,971,2.5,0
2005,9,27,27.16,14.75,67,971,3.2,0
2005,9,28,15.86,7.25,71,970,3.7,2.8
2005,9,29,19.07,6.5,66,970,2.7,0
2005,9,30,18.01,14,67,971,2.2,0.4
2005,10,1,19.60,13.5,73,971,2.4,0
2005,10,2,18.41,18.5,91,972,4.8,0
2005,10,3,16.86,12,75,971,2.9,0.4
2005,10,4,17.43,5,76,970,4.8,19.2
2005,10,5,13.32,0.5,72,969,8.1,24.8
2005,10,6,16.20,0.25,76,969,4.3,1
2005,10,7,14.42,1,68,969,2.2,0
2005,10,8,15.91,5.25,74,970,4.3,0
2005,10,9,16.56,7.75,76,970,2.2,0
2005,10,10,14.30,8.25,85,970,1.8,0
2005,10,11,14.26,9.5,64,970,2.1,0
2005,10,12,3.33,9.25,66,970,1.6,0
2005,10,13,7.86,11,61,971,1.7,1.1
2005,10,14,17.05,10.5,65,971,3.7,0
2005,10,15,14.62,8,58,970,3.1,0
2005,10,16,22.22,6.75,64,970,3.7,1.1
2005,10,17,14.67,9,61,970,3.3,0
2005,10,18,4.17,1,57,969,1.8,1.6
2005,10,19,7.53,3,57,969,1.9,0
2005,10,20,22.73,2.75,67,969,1.5,0
2005,10,21,4.23,3.5,88,969,2.2,3.4
2005,10,22,9.94,3.5,70,969,2.5,0
2005,10,23,19.13,4.25,78,970,2.2,0
2005,10,24,8.38,1,73,969,1.2,0
2005,10,25,11.86,2.5,62,969,1.6,0
2005,10,26,8.91,1.5,67,969,1.4,0
2005,10,27,18.69,4.5,57,970,2.2,0
2005,10,28,19.36,9,53,970,4.2,0
2005,10,29,11.51,10,56,970,2.4,0.2
2005,10,30,3.70,6.5,53,970,1.7,1
